HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,LATITUDE,LONGITUDE,SPECIES_CODE,SEX,WIDTH,CHELA_HEIGHT,SHELL_CONDITION,SAMPLING_FACTOR
816002,199501,89,70,J-03,57.99916,-166.51649,68580,1,93,20,2,4.8947
816002,199501,89,70,J-03,57.99916,-166.51649,68580,1,82,20,2,4.8947
816131,199501,89,177,QP2726,60.18242,-174.37662,68580,1,85,20,2,9.6125
816168,199501,89,190,P-29,59.98548,-175.92193,68580,1,89,20,2,2.2905
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,82,20,2,3.9384
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,89,20,2,1
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,85,20,2,2.2539
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,84,20,2,1.6021
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,84,20,2,1
815981,199501,89,78,J-01,58.00032,-167.80005,68580,1,87,20,2,10.9344
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,84,20,2,6.8296
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,83,20,2,2.8295
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,83,20,2,9.7402
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,82,20,2,9.7402
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,84,20,2,9.7402
821784,199501,88,157,QP2625,60.12788,-173.74479,68580,1,82,20,2,49.275
821784,199501,88,157,QP2625,60.12788,-173.74479,68580,1,80,20,2,49.275
821801,199501,88,173,O-28,59.67124,-175.09622,68580,1,80,20,2,2
821800,199501,88,172,N-28,59.33844,-175.09409,68580,1,81,20,2,1
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,84,20,2,1
821811,199501,88,183,Q-31,60.32839,-177.38665,68580,1,83,20,2,1
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,84,20,2,4.0073
816168,199501,89,190,P-29,59.98548,-175.92193,68580,1,89,20,2,2.2905
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,87,20,2,1
821719,199501,88,92,JI1918,57.82529,-168.73537,68580,1,96,20,2,8.1468
816163,199501,89,185,K-27,58.33568,-174.30064,68580,1,72,20,2,1
816114,199501,89,153,J-25,57.98696,-172.86867,68580,1,99,20,2,2.8931
816114,199501,89,153,J-25,57.98696,-172.86867,68580,1,83,20,2,2.8931
816109,199501,89,148,G-25,56.99291,-172.66387,68580,1,100,20,2,1
816109,199501,89,148,G-25,56.99291,-172.66387,68580,1,103,20,2,1
816109,199501,89,148,G-25,56.99291,-172.66387,68580,1,100,20,2,1
816109,199501,89,148,G-25,56.99291,-172.66387,68580,1,97,20,2,1
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,90,20,2,6.6667
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,94,20,2,2.4764
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,82,20,2,2.4764
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,82,20,2,4.0073
816138,199501,89,171,V-28,62.00144,-175.81396,68580,1,89,20,2,8.9552
816095,199501,89,130,N-21,59.33915,-170.52404,68580,1,83,20,2,5.7925
816141,199501,89,141,L-23,58.67019,-171.70466,68580,1,87,20,2,2.0435
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,87,20,2,3.672
816105,199501,89,144,I-23,57.67749,-171.52398,68580,1,85,20,2,1
816105,199501,89,144,I-23,57.67749,-171.52398,68580,1,88,20,2,1
816129,199501,89,175,R-28,60.67317,-175.45185,68580,1,87,20,2,1
816133,199501,89,179,PO2726,59.85202,-174.25357,68580,1,84,20,2,3.3684
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,89,20,2,1
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,84,20,2,1
821719,199501,88,92,JI1918,57.82529,-168.73537,68580,1,83,20,2,8.1468
821805,199501,88,177,R-29,60.67388,-176.20199,68580,1,85,20,2,4.3517
821802,199501,88,174,P-28,60.00285,-175.26368,68580,1,79,20,2,2.0897
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,88,20,2,2.4764
816169,199501,89,191,P-30,59.99008,-176.71379,68580,1,90,21,2,1
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,95,21,2,6.3933
816132,199501,89,178,P-27,60.01303,-174.59758,68580,1,92,21,2,5.628
816104,199501,89,143,J-23,57.99975,-171.59581,68580,1,91,21,2,1
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,92,21,2,3.9384
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,88,21,2,3.9384
816134,199501,89,181,N-27,59.33238,-174.44322,68580,1,108,21,2,2
816085,199501,89,111,F-19,56.66452,-168.92145,68580,1,91,21,2,1
816084,199501,89,110,GF2019,56.83013,-169.28055,68580,1,82,21,2,1
816081,199501,89,105,I-19,57.6724,-169.079,68580,1,90,21,2,5.3259
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,93,21,2,2.2539
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,97,21,2,1
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,91,21,2,1
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,100,21,2,1
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,88,21,2,2.8295
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,91,21,2,9.7402
816113,199501,89,152,I-25,57.67489,-172.79957,68580,1,93,21,2,2.5782
821801,199501,88,173,O-28,59.67124,-175.09622,68580,1,92,21,2,2
821800,199501,88,172,N-28,59.33844,-175.09409,68580,1,90,21,2,1
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,82,21,2,3.672
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,97,21,2,3.672
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,91,21,2,1
821805,199501,88,177,R-29,60.67388,-176.20199,68580,1,84,21,2,4.3517
816102,199501,89,140,M-23,59.00545,-171.77184,68580,1,85,21,2,5.0562
816114,199501,89,153,J-25,57.98696,-172.86867,68580,1,94,21,2,2.8931
816177,199501,89,199,O-30,59.67426,-176.52965,68580,1,111,21,2,1
816119,199501,89,159,O-25,59.65995,-173.21884,68580,1,88,21,2,1
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,92,21,2,2.4764
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,91,21,2,6.6667
816171,199501,89,193,R-30,60.66965,-176.81288,68580,1,86,21,2,2.8595
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,85,21,2,4.0073
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,89,21,2,6.6667
816110,199501,89,149,G-24,56.99825,-172.05067,68580,1,91,21,2,1
816091,199501,89,125,I-21,57.64775,-170.28948,68580,1,91,21,2,2
816091,199501,89,125,I-21,57.64775,-170.28948,68580,1,90,21,2,2
816091,199501,89,125,I-21,57.64775,-170.28948,68580,1,98,21,2,2
816173,199501,89,195,T-30,61.32155,-176.95253,68580,1,94,21,2,1
816141,199501,89,141,L-23,58.67019,-171.70466,68580,1,94,21,2,2.0435
816141,199501,89,141,L-23,58.67019,-171.70466,68580,1,91,21,2,2.0435
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,90,21,2,3.672
816105,199501,89,144,I-23,57.67749,-171.52398,68580,1,93,21,2,1
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,90,21,2,1
816133,199501,89,179,PO2726,59.85202,-174.25357,68580,1,86,21,2,3.3684
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,85,21,2,1
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,111,21,2,1
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,87,21,2,1
821718,199501,88,91,J-18,58.00412,-168.43429,68580,1,91,21,2,104.1364
816116,199501,89,156,M-25,58.99559,-173.0667,68580,1,86,21,2,3.8851
816116,199501,89,156,M-25,58.99559,-173.0667,68580,1,90,21,2,3.8851
816171,199501,89,193,R-30,60.66965,-176.81288,68580,1,92,21,2,2.8595
816120,199501,89,160,PO2524,59.82664,-172.9305,68580,1,94,21,2,1
816120,199501,89,160,PO2524,59.82664,-172.9305,68580,1,95,21,2,1
816172,199501,89,194,S-30,60.99392,-176.97144,68580,1,91,21,2,1
821805,199501,88,177,R-29,60.67388,-176.20199,68580,1,89,21,2,4.3517
816116,199501,89,156,M-25,58.99559,-173.0667,68580,1,88,21,2,3.8851
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,90,21,2,1.6021
816080,199501,89,104,JI2019,57.83815,-169.35397,68580,1,93,21,2,2.7953
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,102,22,2,1
816132,199501,89,178,P-27,60.01303,-174.59758,68580,1,95,22,2,1
816132,199501,89,178,P-27,60.01303,-174.59758,68580,1,92,22,2,1
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,95,22,2,3.9384
816083,199501,89,109,G-19,56.99878,-168.96292,68580,1,95,22,2,2.1348
816170,199501,89,192,Q-30,60.33226,-176.72788,68580,1,108,22,2,1.4492
816015,199501,89,53,G-05,57.0008,-165.21684,68580,1,89,22,2,5.2219
816002,199501,89,70,J-03,57.99916,-166.51649,68580,1,96,22,2,4.8947
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,90,22,2,2.2539
816015,199501,89,53,G-05,57.0008,-165.21684,68580,1,87,22,2,5.2219
816131,199501,89,177,QP2726,60.18242,-174.37662,68580,1,90,22,2,9.6125
816001,199501,89,69,I-03,57.66725,-166.49454,68580,1,97,22,2,1
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,90,22,2,2.2539
816080,199501,89,104,JI2019,57.83815,-169.35397,68580,1,91,22,2,2.7953
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,98,22,2,1
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,91,22,2,1
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,91,22,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,91,22,2,2.2539
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,104,22,2,1.6021
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,88,22,2,2.2539
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,91,22,2,9.7402
821784,199501,88,157,QP2625,60.12788,-173.74479,68580,1,84,22,2,49.275
821785,199501,88,158,P-26,60.00728,-173.94447,68580,1,84,22,2,8.7027
821810,199501,88,182,R-31,60.65602,-177.49773,68580,1,89,22,2,1
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,90,22,2,4.0073
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,100,22,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,91,22,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,93,22,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,97,22,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,92,22,2,1
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,94,22,2,2.4764
816109,199501,89,148,G-25,56.99291,-172.66387,68580,1,99,22,2,1
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,93,22,2,4.0073
816163,199501,89,185,K-27,58.33568,-174.30064,68580,1,96,22,2,1
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,94,22,2,6.6667
816173,199501,89,195,T-30,61.32155,-176.95253,68580,1,90,22,2,1
816090,199501,89,126,JI2221,57.83019,-170.61426,68580,1,92,22,2,2
816090,199501,89,126,JI2221,57.83019,-170.61426,68580,1,94,22,2,2
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,87,22,2,3.672
816100,199501,89,138,O-23,59.67337,-171.89241,68580,1,91,22,2,16.075
816105,199501,89,144,I-23,57.67749,-171.52398,68580,1,88,22,2,1
816105,199501,89,144,I-23,57.67749,-171.52398,68580,1,96,22,2,1
816129,199501,89,175,R-28,60.67317,-175.45185,68580,1,91,22,2,1
816141,199501,89,141,L-23,58.67019,-171.70466,68580,1,92,22,2,2.0435
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,99,22,2,1
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,102,22,2,1
816162,199501,89,184,J-26,57.99572,-173.46778,68580,1,97,22,2,1
816172,199501,89,194,S-30,60.99392,-176.97144,68580,1,89,22,2,1
821805,199501,88,177,R-29,60.67388,-176.20199,68580,1,82,22,2,4.3517
821805,199501,88,177,R-29,60.67388,-176.20199,68580,1,93,22,2,4.3517
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,89,22,2,1
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,90,22,2,1.6021
816081,199501,89,105,I-19,57.6724,-169.079,68580,1,90,22,2,5.3259
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,92,22,2,9.7402
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,93,22,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,87,22,2,1
816169,199501,89,191,P-30,59.99008,-176.71379,68580,1,97,23,2,1
816077,199501,89,101,L-19,58.66035,-169.15588,68580,1,100,23,2,7.3853
816116,199501,89,156,M-25,58.99559,-173.0667,68580,1,110,23,2,1
816104,199501,89,143,J-23,57.99975,-171.59581,68580,1,92,23,2,1
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,92,23,2,2.2539
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,96,23,2,1
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,106,23,2,1
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,98,23,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,92,23,2,2.2539
816015,199501,89,53,G-05,57.0008,-165.21684,68580,1,94,23,2,5.2219
815980,199501,89,77,K-01,58.33111,-167.8428,68580,1,96,23,2,7.9422
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,93,23,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,93,23,2,2.2539
816168,199501,89,190,P-29,59.98548,-175.92193,68580,1,100,23,2,2.2905
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,92,23,2,3.9384
816080,199501,89,104,JI2019,57.83815,-169.35397,68580,1,96,23,2,2.7953
816002,199501,89,70,J-03,57.99916,-166.51649,68580,1,97,23,2,4.8947
816002,199501,89,70,J-03,57.99916,-166.51649,68580,1,93,23,2,4.8947
816082,199501,89,106,IH2019,57.51074,-169.36164,68580,1,97,23,2,2.0075
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,91,23,2,1.6021
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,96,23,2,2.2539
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,102,23,2,1
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,99,23,2,2.8295
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,95,23,2,2.8295
816113,199501,89,152,I-25,57.67489,-172.79957,68580,1,94,23,2,2.5782
821784,199501,88,157,QP2625,60.12788,-173.74479,68580,1,84,23,2,49.275
821784,199501,88,157,QP2625,60.12788,-173.74479,68580,1,95,23,2,49.275
821801,199501,88,173,O-28,59.67124,-175.09622,68580,1,91,23,2,2
821756,199501,88,129,I-22,57.67206,-170.8261,68580,1,96,23,2,2.4938
821756,199501,88,129,I-22,57.67206,-170.8261,68580,1,92,23,2,2.4938
821756,199501,88,129,I-22,57.67206,-170.8261,68580,1,94,23,2,2.4938
821803,199501,88,175,Q-28,60.33644,-175.38778,68580,1,90,23,2,11.267
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,90,23,2,4.0073
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,97,23,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,97,23,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,87,23,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,98,23,2,1
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,98,23,2,1
821756,199501,88,129,I-22,57.67206,-170.8261,68580,1,97,23,2,2.4938
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,97,23,2,6.6667
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,86,23,2,3.672
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,91,23,2,1
816015,199501,89,53,G-05,57.0008,-165.21684,68580,1,96,23,2,5.2219
816015,199501,89,53,G-05,57.0008,-165.21684,68580,1,93,23,2,5.2219
816133,199501,89,179,PO2726,59.85202,-174.25357,68580,1,95,23,2,3.3684
816171,199501,89,193,R-30,60.66965,-176.81288,68580,1,87,23,2,2.8595
816172,199501,89,194,S-30,60.99392,-176.97144,68580,1,97,23,2,1
816172,199501,89,194,S-30,60.99392,-176.97144,68580,1,97,23,2,1
816015,199501,89,53,G-05,57.0008,-165.21684,68580,1,98,23,2,5.2219
816085,199501,89,111,F-19,56.66452,-168.92145,68580,1,96,23,2,1
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,96,23,2,2.2539
821800,199501,88,172,N-28,59.33844,-175.09409,68580,1,91,23,2,1
816163,199501,89,185,K-27,58.33568,-174.30064,68580,1,97,23,2,1
816135,199501,89,182,M-27,59.01675,-174.39384,68580,1,101,24,2,1
816169,199501,89,191,P-30,59.99008,-176.71379,68580,1,107,24,2,1
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,101,24,2,1
816132,199501,89,178,P-27,60.01303,-174.59758,68580,1,101,24,2,1
816083,199501,89,109,G-19,56.99878,-168.96292,68580,1,94,24,2,2.1348
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,96,24,2,2.2539
816170,199501,89,192,Q-30,60.33226,-176.72788,68580,1,125,24,2,1.4492
816015,199501,89,53,G-05,57.0008,-165.21684,68580,1,99,24,2,5.2219
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,97,24,2,1
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,99,24,2,1
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,99,24,2,1
816131,199501,89,177,QP2726,60.18242,-174.37662,68580,1,95,24,2,9.6125
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,96,24,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,98,24,2,2.2539
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,95,24,2,3.9384
816080,199501,89,104,JI2019,57.83815,-169.35397,68580,1,102,24,2,2.7953
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,101,24,2,2.2539
815998,199501,89,66,F-03,56.66518,-166.42967,68580,1,97,24,2,1
816081,199501,89,105,I-19,57.6724,-169.079,68580,1,104,24,2,5.3259
816081,199501,89,105,I-19,57.6724,-169.079,68580,1,94,24,2,5.3259
816081,199501,89,105,I-19,57.6724,-169.079,68580,1,98,24,2,5.3259
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,96,24,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,95,24,2,2.2539
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,95,24,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,93,24,2,9.7402
821784,199501,88,157,QP2625,60.12788,-173.74479,68580,1,94,24,2,49.275
821756,199501,88,129,I-22,57.67206,-170.8261,68580,1,97,24,2,2.4938
821805,199501,88,177,R-29,60.67388,-176.20199,68580,1,95,24,2,4.3517
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,95,24,2,1
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,100,24,2,1
816168,199501,89,190,P-29,59.98548,-175.92193,68580,1,94,24,2,2.2905
816168,199501,89,190,P-29,59.98548,-175.92193,68580,1,105,24,2,2.2905
816114,199501,89,153,J-25,57.98696,-172.86867,68580,1,97,24,2,2.8931
816119,199501,89,159,O-25,59.65995,-173.21884,68580,1,105,24,2,1
816119,199501,89,159,O-25,59.65995,-173.21884,68580,1,104,24,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,100,24,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,93,24,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,103,24,2,1
816171,199501,89,193,R-30,60.66965,-176.81288,68580,1,96,24,2,2.8595
816163,199501,89,185,K-27,58.33568,-174.30064,68580,1,103,24,2,1
821752,199501,88,125,M-22,58.98936,-171.11704,68580,1,105,24,2,14.5
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,97,24,2,3.672
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,94,24,2,3.672
821790,199501,88,163,M-26,58.99319,-173.70441,68580,1,102,24,2,1.7817
816002,199501,89,70,J-03,57.99916,-166.51649,68580,1,101,24,2,4.8947
821787,199501,88,160,O-26,59.66063,-173.8653,68580,1,94,24,2,3.672
816115,199501,89,154,K-25,58.34425,-172.93671,68580,1,94,24,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,99,24,2,1
816114,199501,89,153,J-25,57.98696,-172.86867,68580,1,94,24,2,2.8931
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,105,25,2,1
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,104,25,2,1
816132,199501,89,178,P-27,60.01303,-174.59758,68580,1,100,25,2,1
816132,199501,89,178,P-27,60.01303,-174.59758,68580,1,107,25,2,1
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,104,25,2,3.9384
816079,199501,89,103,J-19,58.00543,-169.05956,68580,1,102,25,2,7.5619
816084,199501,89,110,GF2019,56.83013,-169.28055,68580,1,98,25,2,1
816083,199501,89,109,G-19,56.99878,-168.96292,68580,1,97,25,2,2.1348
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,104,25,2,3.9384
816170,199501,89,192,Q-30,60.33226,-176.72788,68580,1,105,25,2,1.4492
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,101,25,2,1
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,109,25,2,1.6021
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,96,25,2,1.6021
816001,199501,89,69,I-03,57.66725,-166.49454,68580,1,99,25,2,1
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,98,25,2,3.9384
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,103,25,2,3.9384
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,100,25,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,96,25,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,100,25,2,2.2539
816082,199501,89,106,IH2019,57.51074,-169.36164,68580,1,106,25,2,2.0075
816000,199501,89,68,H-03,57.33891,-166.47816,68580,1,93,25,2,1.6021
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,101,25,2,2.2539
816140,199501,89,155,L-25,58.64727,-172.97434,68580,1,99,25,2,1
816159,199501,89,180,O-27,59.66835,-174.44529,68580,1,104,25,2,2.8295
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,98,25,2,1
816118,199501,89,158,ON2524,59.48972,-172.90329,68580,1,99,25,2,1
816168,199501,89,190,P-29,59.98548,-175.92193,68580,1,105,25,2,2.2905
816168,199501,89,190,P-29,59.98548,-175.92193,68580,1,117,25,2,2.2905
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,101,25,2,1
816177,199501,89,199,O-30,59.67426,-176.52965,68580,1,116,25,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,98,25,2,1
821719,199501,88,92,JI1918,57.82529,-168.73537,68580,1,102,25,2,8.1468
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,96,25,2,1
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,96,25,2,1
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,97,25,2,1
816171,199501,89,193,R-30,60.66965,-176.81288,68580,1,98,25,2,2.8595
816171,199501,89,193,R-30,60.66965,-176.81288,68580,1,104,25,2,2.8595
816130,199501,89,176,Q-27,60.34644,-174.7294,68580,1,104,25,2,1
821718,199501,88,91,J-18,58.00412,-168.43429,68580,1,87,25,2,104.1364
816169,199501,89,191,P-30,59.99008,-176.71379,68580,1,107,25,2,1
816114,199501,89,153,J-25,57.98696,-172.86867,68580,1,102,25,2,2.8931
816172,199501,89,194,S-30,60.99392,-176.97144,68580,1,103,25,2,1
821790,199501,88,163,M-26,58.99319,-173.70441,68580,1,101,25,2,1.7817
821809,199501,88,181,S-31,60.9981,-177.62756,68580,1,99,25,2,1
816103,199501,89,142,K-23,58.31226,-171.6298,68580,1,106,25,2,1
815998,199501,89,66,F-03,56.66518,-166.42967,68580,1,110,25,2,1
816090,199501,89,126,JI2221,57.83019,-170.61426,68580,1,105,25,2,2
816135,199501,89,182,M-27,59.01675,-174.39384,68580,1,108,26,2,1
816169,199501,89,191,P-30,59.99008,-176.71379,68580,1,103,26,2,1
816132,199501,89,178,P-27,60.01303,-174.59758,68580,1,100,26,2,1
816014,199501,89,52,H-05,57.32931,-165.24097,68580,1,104,26,2,3.9384
816116,199501,89,156,M-25,58.99559,-173.0667,68580,1,102,26,2,1
816116,199501,89,156,M-25,58.99559,-173.0667,68580,1,101,26,2,1
816170,199501,89,192,Q-30,60.33226,-176.72788,68580,1,109,26,2,1.4492
816170,199501,89,192,Q-30,60.33226,-176.72788,68580,1,109,26,2,1.4492
816117,199501,89,157,N-25,59.3467,-173.15156,68580,1,106,26,2,1
816002,199501,89,70,J-03,57.99916,-166.51649,68580,1,106,26,2,4.8947
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,109,26,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,104,26,2,2.2539
815984,199501,89,81,H-01,57.32956,-167.70287,68580,1,103,26,2,2.2539
816059,199501,89,37,G-07,57.00298,-164.02898,68580,1,102,26,2,1
